"variable" "activity_name" "subject_id" "mean(value)"
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 3 -0.0391567930959184
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 4 -0.0348434913444444
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 5 -0.0708296588478723
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 6 -0.0768089915604167
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 7 -0.0381904275744681
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 8 -0.0534969692794737
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 9 -0.0597608334619048
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 10 -0.0489378053157895
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 11 -0.0520272987304348
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 12 -0.0609177195869565
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 13 -0.0669414080765958
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 14 -0.0740589810844444
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 15 -0.0495415503071429
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 16 -0.0567686629753191
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 17 -0.0381702367441304
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 18 -0.0509120258890909
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 19 -0.0394612603358974
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 20 -0.0577371504488889
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 21 -0.07359521674
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 22 -0.0355171408083333
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 23 -0.0352891614740741
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 24 -0.0291766311418182
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 25 -0.0415203345874138
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 26 -0.037268109685
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 27 -0.0642023574227273
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 28 -0.0570410865136957
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 29 -0.0671482305364583
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 30 -0.0496807640258064
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 1 -0.0421485884509434
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 2 -0.0424053708458333
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 3 -0.0400372510491525
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 4 -0.0390508828865385
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 5 -0.0559895777393617
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 6 -0.0457705354509804
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 7 -0.0482219105196078
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 8 -0.027919577097561
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 9 -0.0302797452408163
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 10 -0.0372348522521277
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 11 -0.0719834687944444
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 12 -0.0335406569057692
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 13 -0.0453051954036364
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 14 -0.0207749732407407
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 15 -0.0365419164020833
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 16 -0.0296211298558824
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 17 -0.0414496328508333
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 18 -0.0527472610827586
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 19 -0.0346288461475
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 20 -0.0189816250372549
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 21 -0.0132022768074468
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 22 -0.0381312609738095
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 23 -0.0523943787039216
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 24 -0.0317350582050847
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 25 -0.0281452998369231
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 26 -0.0386244096705455
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 27 -0.0509235220237255
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 28 -0.0492552129156863
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 29 -0.0511035119816327
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 30 -0.0141113353615385
"tBodyGyroJerk-Z" "LAYING" 1 -0.0740501211
"tBodyGyroJerk-Z" "LAYING" 2 -0.0701783020833333
"tBodyGyroJerk-Z" "LAYING" 3 -0.06873387
"tBodyGyroJerk-Z" "LAYING" 4 -0.0712156288333333
"tBodyGyroJerk-Z" "LAYING" 5 -0.07083096875
"tBodyGyroJerk-Z" "LAYING" 6 -0.0717774743859649
"tBodyGyroJerk-Z" "LAYING" 7 -0.0671901794615385
"tBodyGyroJerk-Z" "LAYING" 8 -0.0694123150925926
"tBodyGyroJerk-Z" "LAYING" 9 -0.0569490475
"tBodyGyroJerk-Z" "LAYING" 10 -0.0590744912758621
"tBodyGyroJerk-Z" "LAYING" 11 -0.0666957489649123
"tBodyGyroJerk-Z" "LAYING" 12 -0.0678909002816667
"tBodyGyroJerk-Z" "LAYING" 13 -0.0648770419677419
"tBodyGyroJerk-Z" "LAYING" 14 -0.0566171868039216
"tBodyGyroJerk-Z" "LAYING" 15 -0.0624334556236111
"tBodyGyroJerk-Z" "LAYING" 16 -0.0576790435142857
"tBodyGyroJerk-Z" "LAYING" 17 -0.0604927046338028
"tBodyGyroJerk-Z" "LAYING" 18 -0.0593135986615385
"tBodyGyroJerk-Z" "LAYING" 19 -0.0599161477951807
"tBodyGyroJerk-Z" "LAYING" 20 -0.0610028293088235
"tBodyGyroJerk-Z" "LAYING" 21 -0.0601398663555556
"tBodyGyroJerk-Z" "LAYING" 22 -0.0702723568194445
"tBodyGyroJerk-Z" "LAYING" 23 -0.0621991626111111
"tBodyGyroJerk-Z" "LAYING" 24 -0.0624116966805556
"tBodyGyroJerk-Z" "LAYING" 25 -0.0596922147205479
"tBodyGyroJerk-Z" "LAYING" 26 -0.0711533355789474
"tBodyGyroJerk-Z" "LAYING" 27 -0.0642797849864865
"tBodyGyroJerk-Z" "LAYING" 28 -0.05345019146375
"tBodyGyroJerk-Z" "LAYING" 29 -0.0674469666086956
"tBodyGyroJerk-Z" "LAYING" 30 -0.0595736770285714
"tBodyGyroJerk-Z" "SITTING" 1 -0.046702627
"tBodyGyroJerk-Z" "SITTING" 2 -0.04358509665
"tBodyGyroJerk-Z" "SITTING" 3 -0.0590079966686538
"tBodyGyroJerk-Z" "SITTING" 4 -0.0489964351672
"tBodyGyroJerk-Z" "SITTING" 5 -0.0487714733568182
"tBodyGyroJerk-Z" "SITTING" 6 -0.0465504310978182
"tBodyGyroJerk-Z" "SITTING" 7 -0.0454566269166667
"tBodyGyroJerk-Z" "SITTING" 8 -0.0445732240217391
"tBodyGyroJerk-Z" "SITTING" 9 -0.052841489994
"tBodyGyroJerk-Z" "SITTING" 10 -0.048941191502963
"tBodyGyroJerk-Z" "SITTING" 11 -0.0505395462396226
"tBodyGyroJerk-Z" "SITTING" 12 -0.0515634091411765
"tBodyGyroJerk-Z" "SITTING" 13 -0.0466121595938776
"tBodyGyroJerk-Z" "SITTING" 14 -0.0520121608148148
"tBodyGyroJerk-Z" "SITTING" 15 -0.0524148341983051
"tBodyGyroJerk-Z" "SITTING" 16 -0.0588371273536232
"tBodyGyroJerk-Z" "SITTING" 17 -0.051090324421875
"tBodyGyroJerk-Z" "SITTING" 18 -0.0523030404789474
"tBodyGyroJerk-Z" "SITTING" 19 -0.0590801684246575
"tBodyGyroJerk-Z" "SITTING" 20 -0.0465835149090909
"tBodyGyroJerk-Z" "SITTING" 21 -0.0526409877294118
"tBodyGyroJerk-Z" "SITTING" 22 -0.0517193986693548
"tBodyGyroJerk-Z" "SITTING" 23 -0.0485561086867647
"tBodyGyroJerk-Z" "SITTING" 24 -0.051596655125
"tBodyGyroJerk-Z" "SITTING" 25 -0.0495595643230769
"tBodyGyroJerk-Z" "SITTING" 26 -0.0487627204433077
"tBodyGyroJerk-Z" "SITTING" 27 -0.0503883556285714
"tBodyGyroJerk-Z" "SITTING" 28 -0.0579015362166667
"tBodyGyroJerk-Z" "SITTING" 29 -0.047000897695
"tBodyGyroJerk-Z" "SITTING" 30 -0.0488204595806452
"tBodyGyroJerk-Z" "STANDING" 1 -0.0489505466716981
"tBodyGyroJerk-Z" "STANDING" 2 -0.0546539479425926
"tBodyGyroJerk-Z" "STANDING" 3 -0.0416832156688525
"tBodyGyroJerk-Z" "STANDING" 4 -0.0490753497867857
"tBodyGyroJerk-Z" "STANDING" 5 -0.0422221341625
"tBodyGyroJerk-Z" "STANDING" 6 -0.0506432189438596
"tBodyGyroJerk-Z" "STANDING" 7 -0.0545390015471698
"tBodyGyroJerk-Z" "STANDING" 8 -0.0478483225666667
"tBodyGyroJerk-Z" "STANDING" 9 -0.0575743131488889
"tBodyGyroJerk-Z" "STANDING" 10 -0.0584162547045455
"tBodyGyroJerk-Z" "STANDING" 11 -0.0524732752340426
"tBodyGyroJerk-Z" "STANDING" 12 -0.0482863736885246
"tBodyGyroJerk-Z" "STANDING" 13 -0.053926078122807
"tBodyGyroJerk-Z" "STANDING" 14 -0.0509036177765
"tBodyGyroJerk-Z" "STANDING" 15 -0.052278397190566
"tBodyGyroJerk-Z" "STANDING" 16 -0.0544335294410256
"tBodyGyroJerk-Z" "STANDING" 17 -0.0546331330897436
"tBodyGyroJerk-Z" "STANDING" 18 -0.0532384453013699
"tBodyGyroJerk-Z" "STANDING" 19 -0.0523769867072603
"tBodyGyroJerk-Z" "STANDING" 20 -0.051815224739726
"tBodyGyroJerk-Z" "STANDING" 21 -0.0538211740234831
"tBodyGyroJerk-Z" "STANDING" 22 -0.0513179245555556
"tBodyGyroJerk-Z" "STANDING" 23 -0.0548226277867647
"tBodyGyroJerk-Z" "STANDING" 24 -0.0517180379565217
"tBodyGyroJerk-Z" "STANDING" 25 -0.0556979055540541
"tBodyGyroJerk-Z" "STANDING" 26 -0.0532541948283784
"tBodyGyroJerk-Z" "STANDING" 27 -0.051403918985
"tBodyGyroJerk-Z" "STANDING" 28 -0.0525896252375949
"tBodyGyroJerk-Z" "STANDING" 29 -0.0544926306307692
"tBodyGyroJerk-Z" "STANDING" 30 -0.0520307176474576
"tBodyGyroJerk-Z" "WALKING" 1 -0.0461309295021053
"tBodyGyroJerk-Z" "WALKING" 2 -0.0514939156830508
"tBodyGyroJerk-Z" "WALKING" 3 -0.0503616100815517
"tBodyGyroJerk-Z" "WALKING" 4 -0.0551166852766667
"tBodyGyroJerk-Z" "WALKING" 5 -0.0482679596035714
"tBodyGyroJerk-Z" "WALKING" 6 -0.0539597284210526
"tBodyGyroJerk-Z" "WALKING" 7 -0.0495713093294737
"tBodyGyroJerk-Z" "WALKING" 8 -0.0522683965333333
"tBodyGyroJerk-Z" "WALKING" 9 -0.0633406620592308
"tBodyGyroJerk-Z" "WALKING" 10 -0.0611262928849057
"tBodyGyroJerk-Z" "WALKING" 11 -0.0342677451
"tBodyGyroJerk-Z" "WALKING" 12 -0.0467338151926
"tBodyGyroJerk-Z" "WALKING" 13 -0.0636693233473684
"tBodyGyroJerk-Z" "WALKING" 14 -0.0388825919508475
"tBodyGyroJerk-Z" "WALKING" 15 -0.0510976492333333
"tBodyGyroJerk-Z" "WALKING" 16 -0.0532986670705882
"tBodyGyroJerk-Z" "WALKING" 17 -0.0513807166754098
"tBodyGyroJerk-Z" "WALKING" 18 -0.0502631568175
"tBodyGyroJerk-Z" "WALKING" 19 -0.0603091962115385
"tBodyGyroJerk-Z" "WALKING" 20 -0.0549273707529412
"tBodyGyroJerk-Z" "WALKING" 21 -0.0621192104076923
"tBodyGyroJerk-Z" "WALKING" 22 -0.0569812455608696
"tBodyGyroJerk-Z" "WALKING" 23 -0.0903002524369492
"tBodyGyroJerk-Z" "WALKING" 24 -0.0739835516362069
"tBodyGyroJerk-Z" "WALKING" 25 -0.0512696224225676
"tBodyGyroJerk-Z" "WALKING" 26 -0.0492240545355932
"tBodyGyroJerk-Z" "WALKING" 27 -0.0650247552701754
"tBodyGyroJerk-Z" "WALKING" 28 -0.0593552479814815
"tBodyGyroJerk-Z" "WALKING" 29 -0.0392368986679245
"tBodyGyroJerk-Z" "WALKING" 30 -0.0446007229941538
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 1 -0.0270461061061224
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 2 -0.0710229816893617
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 3 -0.0416193131122449
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 4 -0.0492836435688889
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 5 -0.0399656935617021
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 6 -0.0372228650416667
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 7 -0.0789469342553192
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 8 -0.0867903297078947
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 9 -0.0678080598785714
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 10 -0.0720413112078947
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 11 -0.0373048405934783
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 12 -0.0653239980021739
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 13 -0.0512020476
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 14 -0.0615978795422222
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 15 -0.0339213064857143
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 16 -0.0612136932929787
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 17 -0.0582518846641304
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 18 -0.0570591813909091
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 19 -0.0545565563487179
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 20 -0.061531283
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 21 -0.0788436473888889
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 22 -0.0481460161016667
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 23 -0.0293255016148148
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 24 -0.0412055411490909
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 25 -0.0642078122381035
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 26 -0.05105874094
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 27 -0.0621043700545455
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 28 -0.077617393146087
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 29 -0.0359648430270833
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 30 -0.0543595229322581
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 1 -0.0407125527654717
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 2 -0.0445157481625
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 3 -0.0498180874305085
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 4 -0.0722496260807692
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 5 -0.0534895401
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 6 -0.0576800048435294
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 7 -0.072451747827451
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 8 -0.0534090382439024
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 9 -0.0236327911183673
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 10 -0.036502173787234
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 11 -0.046076149625
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 12 -0.0653167291865385
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 13 -0.0661653916327273
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 14 -0.0137237620296296
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 15 -0.0767242496041667
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 16 -0.035416300054902
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 17 -0.0223482086545833
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 18 -0.0692536211396552
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 19 -0.0533545875525
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 20 -0.0518985451176471
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 21 -0.00694066389361702
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 22 -0.067457054547619
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 23 -0.0924998531372549
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 24 -0.0498427228983051
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 25 -0.0540452217153846
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 26 -0.0595558392545455
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 27 -0.0629013722509804
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 28 -0.0752610437019608
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 29 -0.0680938780306122
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 30 -0.0364157841384615
"tBodyGyroJerkMag" "LAYING" 1 -0.96346103
"tBodyGyroJerkMag" "LAYING" 2 -0.991767074166667
"tBodyGyroJerkMag" "LAYING" 3 -0.98671362516129
"tBodyGyroJerkMag" "LAYING" 4 -0.985068502037037
"tBodyGyroJerkMag" "LAYING" 5 -0.9864194225
"tBodyGyroJerkMag" "LAYING" 6 -0.955645738245614
"tBodyGyroJerkMag" "LAYING" 7 -0.983008829038462
"tBodyGyroJerkMag" "LAYING" 8 -0.978438191296296
"tBodyGyroJerkMag" "LAYING" 9 -0.964524819
"tBodyGyroJerkMag" "LAYING" 10 -0.970830848965517
"tBodyGyroJerkMag" "LAYING" 11 -0.990641248245614
"tBodyGyroJerkMag" "LAYING" 12 -0.971067768833333
"tBodyGyroJerkMag" "LAYING" 13 -0.98544626483871
"tBodyGyroJerkMag" "LAYING" 14 -0.975621183137255
"tBodyGyroJerkMag" "LAYING" 15 -0.983235025416667
"tBodyGyroJerkMag" "LAYING" 16 -0.990839526285714
"tBodyGyroJerkMag" "LAYING" 17 -0.985542411126761
"tBodyGyroJerkMag" "LAYING" 18 -0.993095122615385
"tBodyGyroJerkMag" "LAYING" 19 -0.985342497710843
"tBodyGyroJerkMag" "LAYING" 20 -0.986749500882353
"tBodyGyroJerkMag" "LAYING" 21 -0.985915906888889
"tBodyGyroJerkMag" "LAYING" 22 -0.981716936388889
"tBodyGyroJerkMag" "LAYING" 23 -0.984557478611111
"tBodyGyroJerkMag" "LAYING" 24 -0.982780873888889
"tBodyGyroJerkMag" "LAYING" 25 -0.969783262465753
"tBodyGyroJerkMag" "LAYING" 26 -0.99219798
"tBodyGyroJerkMag" "LAYING" 27 -0.994355043783784
"tBodyGyroJerkMag" "LAYING" 28 -0.978220270625
"tBodyGyroJerkMag" "LAYING" 29 -0.997322526811594
"tBodyGyroJerkMag" "LAYING" 30 -0.985086413428571
"tBodyGyroJerkMag" "SITTING" 1 -0.991976341276596
"tBodyGyroJerkMag" "SITTING" 2 -0.991081493913043
"tBodyGyroJerkMag" "SITTING" 3 -0.977998051923077
"tBodyGyroJerkMag" "SITTING" 4 -0.9804904618
"tBodyGyroJerkMag" "SITTING" 5 -0.973848287045455
"tBodyGyroJerkMag" "SITTING" 6 -0.962929227818182
"tBodyGyroJerkMag" "SITTING" 7 -0.981665122291667
"tBodyGyroJerkMag" "SITTING" 8 -0.991807428043478
"tBodyGyroJerkMag" "SITTING" 9 -0.9733641366
"tBodyGyroJerkMag" "SITTING" 10 -0.993707487592593
"tBodyGyroJerkMag" "SITTING" 11 -0.989519031132076
"tBodyGyroJerkMag" "SITTING" 12 -0.980392337647059
"tBodyGyroJerkMag" "SITTING" 13 -0.992604304489796
"tBodyGyroJerkMag" "SITTING" 14 -0.988317606666667
"tBodyGyroJerkMag" "SITTING" 15 -0.992188893898305
"tBodyGyroJerkMag" "SITTING" 16 -0.992444606231884
"tBodyGyroJerkMag" "SITTING" 17 -0.996334795
"tBodyGyroJerkMag" "SITTING" 18 -0.994873439824561
"tBodyGyroJerkMag" "SITTING" 19 -0.989450316575342
"tBodyGyroJerkMag" "SITTING" 20 -0.983010276060606
"tBodyGyroJerkMag" "SITTING" 21 -0.990307349882353
"tBodyGyroJerkMag" "SITTING" 22 -0.98547603483871
"tBodyGyroJerkMag" "SITTING" 23 -0.986514066029412
"tBodyGyroJerkMag" "SITTING" 24 -0.991306424705882
"tBodyGyroJerkMag" "SITTING" 25 -0.99286465
"tBodyGyroJerkMag" "SITTING" 26 -0.994466446282051
"tBodyGyroJerkMag" "SITTING" 27 -0.994034710714286
"tBodyGyroJerkMag" "SITTING" 28 -0.981213159305556
"tBodyGyroJerkMag" "SITTING" 29 -0.995392308166667
"tBodyGyroJerkMag" "SITTING" 30 -0.993737388225806
"tBodyGyroJerkMag" "STANDING" 1 -0.994966790566038
"tBodyGyroJerkMag" "STANDING" 2 -0.983951904259259
"tBodyGyroJerkMag" "STANDING" 3 -0.962339339672131
"tBodyGyroJerkMag" "STANDING" 4 -0.967614073928571
"tBodyGyroJerkMag" "STANDING" 5 -0.958405900892857
"tBodyGyroJerkMag" "STANDING" 6 -0.963406222982456
"tBodyGyroJerkMag" "STANDING" 7 -0.977377083018868
"tBodyGyroJerkMag" "STANDING" 8 -0.987580587777778
"tBodyGyroJerkMag" "STANDING" 9 -0.969824044222222
"tBodyGyroJerkMag" "STANDING" 10 -0.971637661590909
"tBodyGyroJerkMag" "STANDING" 11 -0.993428183617021
"tBodyGyroJerkMag" "STANDING" 12 -0.969289973606557
"tBodyGyroJerkMag" "STANDING" 13 -0.983637634912281
"tBodyGyroJerkMag" "STANDING" 14 -0.974873328
"tBodyGyroJerkMag" "STANDING" 15 -0.984407077924528
"tBodyGyroJerkMag" "STANDING" 16 -0.992848576025641
"tBodyGyroJerkMag" "STANDING" 17 -0.993672973717949
"tBodyGyroJerkMag" "STANDING" 18 -0.988685954931507
"tBodyGyroJerkMag" "STANDING" 19 -0.985801637671233
"tBodyGyroJerkMag" "STANDING" 20 -0.94793650109589
"tBodyGyroJerkMag" "STANDING" 21 -0.976857084157303
"tBodyGyroJerkMag" "STANDING" 22 -0.978603529206349
"tBodyGyroJerkMag" "STANDING" 23 -0.9763992525
"tBodyGyroJerkMag" "STANDING" 24 -0.982387268985507
"tBodyGyroJerkMag" "STANDING" 25 -0.985091991216216
"tBodyGyroJerkMag" "STANDING" 26 -0.98854482527027
"tBodyGyroJerkMag" "STANDING" 27 -0.989532103875
"tBodyGyroJerkMag" "STANDING" 28 -0.959681019113924
"tBodyGyroJerkMag" "STANDING" 29 -0.992144698923077
"tBodyGyroJerkMag" "STANDING" 30 -0.972995273898305
"tBodyGyroJerkMag" "WALKING" 1 -0.298703679084211
"tBodyGyroJerkMag" "WALKING" 2 -0.547911950338983
"tBodyGyroJerkMag" "WALKING" 3 -0.566135217931034
"tBodyGyroJerkMag" "WALKING" 4 -0.6813040365
"tBodyGyroJerkMag" "WALKING" 5 -0.444532485357143
"tBodyGyroJerkMag" "WALKING" 6 -0.321290483140351
"tBodyGyroJerkMag" "WALKING" 7 -0.300022779964912
"tBodyGyroJerkMag" "WALKING" 8 -0.339129269583333
"tBodyGyroJerkMag" "WALKING" 9 -0.510253995769231
"tBodyGyroJerkMag" "WALKING" 10 -0.440363636603774
"tBodyGyroJerkMag" "WALKING" 11 -0.63073270559322
"tBodyGyroJerkMag" "WALKING" 12 -0.5174937754
"tBodyGyroJerkMag" "WALKING" 13 -0.303508210175439
"tBodyGyroJerkMag" "WALKING" 14 -0.519895046779661
"tBodyGyroJerkMag" "WALKING" 15 -0.543979500555556
"tBodyGyroJerkMag" "WALKING" 16 -0.671541834117647
"tBodyGyroJerkMag" "WALKING" 17 -0.517167440655738
"tBodyGyroJerkMag" "WALKING" 18 -0.636485896964286
"tBodyGyroJerkMag" "WALKING" 19 -0.164699977592308
"tBodyGyroJerkMag" "WALKING" 20 -0.194893253196078
"tBodyGyroJerkMag" "WALKING" 21 -0.426930725
"tBodyGyroJerkMag" "WALKING" 22 -0.461999528913043
"tBodyGyroJerkMag" "WALKING" 23 0.0115305410508475
"tBodyGyroJerkMag" "WALKING" 24 -0.507824745862069
"tBodyGyroJerkMag" "WALKING" 25 -0.678466069054054
"tBodyGyroJerkMag" "WALKING" 26 -0.51239882559322
"tBodyGyroJerkMag" "WALKING" 27 -0.562587199473684
"tBodyGyroJerkMag" "WALKING" 28 -0.546248758518519
"tBodyGyroJerkMag" "WALKING" 29 -0.506242118113208
"tBodyGyroJerkMag" "WALKING" 30 -0.472068729846154
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 1 -0.295463843346939
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 2 -0.410872671489362
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 3 -0.508567577142857
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 4 -0.592843014888889
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 5 -0.39719562106383
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 6 -0.0829366854166667
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 7 -0.399229959148936
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 8 -0.126189142894737
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 9 -0.469028434047619
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 10 -0.401854311315789
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 11 -0.599294760652174
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 12 -0.442831079130435
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 13 -0.323552439276596
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 14 -0.275120883488889
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 15 -0.509466648095238
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 16 -0.590896636382979
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 17 -0.540325787826087
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 18 -0.701663073636364
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 19 0.0875816618205128
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 20 -0.268183423577778
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 21 -0.452828682444444
"tBodyGyroJerkMag" "WALKING_DOWNSTAIRS" 22 -0.459579670833333
